,recession_indicator,cli_equal,cli_pca,cli_weighted,recession_prob_cli_equal,recession_prob_cli_weighted,recession_prob_multi
2014-09-01,0.0,0.1378892345575865,0.0426142228985976,0.1264716192199257,0.4468670373102384,0.44731763746969216,0.03851525265275764
2014-10-01,0.0,0.2871398419540972,0.1147651694577086,0.3191086795690487,0.41265720916653015,0.40549718364125076,0.021500262379438057
2014-11-01,0.0,0.4994704289598591,0.0655050681858722,0.4702557461957682,0.3654771638514424,0.3735872723298799,0.011647934107940398
2014-12-01,0.0,0.3637321992618874,0.0973647769590236,0.4127782184578362,0.39540243689972987,0.38560909132802806,0.02112298689648893
2015-01-01,0.0,0.5149011834961257,-0.167435295849167,0.5718433977090153,0.362135353002588,0.35272414295542404,0.02912649766534167
2015-02-01,0.0,0.5375243478373781,-0.0929638228538601,0.654335196592443,0.3572599727844062,0.3361822717122492,0.047129463131204946
2015-03-01,0.0,0.2890234097474329,0.3882139864843442,0.5060087842636191,0.4122301059688311,0.3661862457165139,0.12628078325419245
2015-04-01,0.0,0.2234542340698092,0.2743188234713226,0.414368445726852,0.4271715391605729,0.3852745239380985,0.1495580272610872
2015-05-01,0.0,0.6543088447659936,-0.4828992833280887,0.711287754417239,0.3325771236573844,0.32498882953596275,0.11595637218027419
2015-06-01,0.0,0.2928441858959466,0.3637520782957024,0.3868091582021684,0.411364142901574,0.39108780947109234,0.4468586615431437
2015-07-01,0.0,0.5263270680272996,-0.0415508258747281,0.5982007699670956,0.3596694104594627,0.34739797599654665,0.4771882829455331
2015-08-01,0.0,0.3112831886305016,0.1432210340996037,0.3321413885117269,0.40719282180338967,0.40270978302337446,0.35981683729998565
2015-09-01,0.0,-0.0753891113402504,0.5674073729958542,-0.0874949047260665,0.4965569564929952,0.4946319527968582,0.25574305052547774
2015-10-01,0.0,-0.2813567732115231,0.5878196787249282,-0.431347305843987,0.5446189694888898,0.5705096828320466,0.1361987619190205
2015-11-01,0.0,-0.4110683185336865,0.6888324489929665,-0.4723525684458602,0.5745215325233195,0.5794098238659935,0.5512744711733646
2015-12-01,0.0,-0.3271039053515212,0.0326018914591765,-0.42433791159795,0.5552133155445375,0.568983562546786,0.6657324307284928
2016-01-01,0.0,-0.3667285757189424,0.2088091520357069,-0.4363501947983271,0.5643497546622904,0.5715981193390018,0.5476761333975604
2016-02-01,0.0,-0.5288501898806014,1.2956067105712994,-0.5519323777587264,0.6012154213774369,0.5965312499506858,0.7858836190217967
2016-03-01,0.0,-0.4430721423240884,1.227855346228224,-0.6147639246249127,0.5818248929386431,0.609887301812917,0.7145323125127818
2016-04-01,0.0,-0.2665664804449807,0.9282023365095624,-0.3265169623774606,0.541184629855426,0.5475613620520553,0.23237253226415522
2016-05-01,0.0,-0.102864468552827,0.6119303775435919,-0.1800267283906685,0.5029840517127565,0.5151733911189242,0.07150732108612812
2016-06-01,0.0,0.0574821530544927,0.157429727147977,0.0397849203294406,0.4655296993419499,0.4664204152541392,0.03155544867207788
2016-07-01,0.0,-0.0957124402980829,-0.1224095416927321,-0.1697811474438275,0.5013110427692166,0.5129001995659959,0.03564323286284509
2016-08-01,0.0,0.0419904380792814,-0.1585533769912847,-0.0398447269843397,0.4691381217159761,0.48405663040808616,0.04828883078604769
2016-09-01,0.0,-0.1704231972556502,-0.0542862980807398,-0.223801109539904,0.5187789552707233,0.5248774111777774,0.02183169991723009
2016-10-01,0.0,-0.3651997231624126,0.3341098077490896,-0.3727226495034921,0.5639980085841847,0.5577070809083401,0.03396698592476503
2016-11-01,0.0,-0.2301062774556556,-0.0506673408835601,-0.4006734341395223,0.5327024319916874,0.5638216907624181,0.04649351259647316
2016-12-01,0.0,-0.2889381770368371,0.0288944368557522,-0.2860914372262483,0.5463777656768007,0.538652006326204,0.059180134142250485
2017-01-01,0.0,0.0391606022886519,-0.788238958442128,0.0907254190908586,0.4697976238213355,0.45517930348322544,0.05632287669881602
2017-02-01,0.0,-0.0346514049118523,-0.7601591196138828,0.0875625387888717,0.48703022622301406,0.45587605169342593,0.05017677066259898
2017-03-01,0.0,0.1019399696184084,-0.9014188226867728,0.104282663388789,0.4551956219218051,0.45219481053729405,0.04321846513918013
2017-04-01,0.0,-0.0602863335052395,-0.4772616527672772,-0.0034282497002931,0.4930244307089212,0.4759835922977345,0.09359195050539729
2017-05-01,0.0,-0.233425419157915,-0.1917716339552802,-0.1757321900366164,0.5334754631297902,0.5142206310063921,0.14216986571154588
2017-06-01,0.0,-0.3333991510035274,-0.4180684469571695,-0.3035464126570873,0.5566674993462218,0.5425022649576466,0.10583607699616258
2017-07-01,0.0,-0.1992518066253484,-0.2864060460431162,-0.2241387846575995,0.5255093702643947,0.5249522043543325,0.21990039946650083
2017-08-01,0.0,-0.2287679833592566,-0.1278787700375425,-0.2578360034384617,0.5323906974401449,0.532409770697628,0.18850631981763957
2017-09-01,0.0,-0.2975228505097442,-0.1904809903100184,-0.3022653612469377,0.5483679096058536,0.5422198546006918,0.05201437520879708
2017-10-01,0.0,-0.1103463684483001,0.1025128887295249,-0.159534585822956,0.5047341524022962,0.510626256592411,0.02125550763380732
2017-11-01,0.0,0.4053807738176517,-0.3060818437311838,0.4218353548362439,0.3861251304691384,0.38370501761693043,0.015147745177196902
2017-12-01,0.0,0.3714697260622335,-0.464130152968635,0.3551829280418135,0.393672960291011,0.39779716831565504,0.021733831958758585
2018-01-01,0.0,0.1598323222121728,-0.2238557788850759,0.2058298763944523,0.44179766394454295,0.429963717614841,0.01817482243189947
2018-02-01,0.0,0.49220857375997,-1.2099575639817397,0.4419765458321339,0.3670543684087777,0.3794835862786247,0.010054475564351366
2018-03-01,0.0,0.2800484025790753,-1.3071431893943937,0.2973803611905291,0.4142663835178643,0.4101578686787114,0.006318099776618884
2018-04-01,0.0,0.1809593411974543,-1.1206893870012375,0.1475011425333059,0.43692824425343085,0.4427046326741117,0.0038917307703823087
2018-05-01,0.0,0.0579518319890803,-0.4984127743709796,0.0913635625351266,0.46542035333810716,0.4550387485889655,0.061868262080614765
2018-06-01,0.0,0.2813152148336799,-0.6381031664517233,0.2182191571217125,0.41397878584706327,0.42726880893781627,0.0333616970648198
2018-07-01,0.0,-0.0424320721918873,-0.1665617152799614,-0.0020809724996846,0.48884926131080647,0.47568513383576455,0.04019759113399092
2018-08-01,0.0,0.0751402720055643,-0.4656733060634843,0.0806756025435141,0.46142108191254283,0.4573937629666373,0.04104082302062919
2018-09-01,0.0,0.2681645440833805,-0.873073736643075,0.2022007335794217,0.4169671343037829,0.430753920563115,0.0321541035820275
2018-10-01,0.0,0.3199171280084651,-0.8028967168198181,0.3488673525499741,0.4052441793832122,0.39914169034818237,0.12729748054374615
2018-11-01,0.0,-0.0149288556811403,0.0633669469497904,0.1102401579488422,0.48242095853358646,0.4508844007868985,0.2394599938725491
2018-12-01,0.0,-0.1799462189261537,0.1825249311345651,-0.1477108845478918,0.5210031030759441,0.5080017701614965,0.16044977569298208
2019-01-01,0.0,-0.5035423580810637,1.6520969223952449,-0.3865230171681009,0.5955244985404704,0.5607284020405917,0.12633425278682073
2019-02-01,0.0,-0.3167851174043768,1.3662151643187723,-0.4073015985134098,0.5528276695633703,0.5652689199711116,0.42708802641336485
2019-03-01,0.0,-0.2266951734947244,1.3105439452837069,-0.1461010370225722,0.5319078191665922,0.5076443977637402,0.5706028538184398
2019-04-01,0.0,0.0829628525718631,0.7516794642896151,0.1729281288907851,0.45960259693066624,0.43714025031731446,0.4161945366100105
2019-05-01,0.0,0.2913245904727451,0.0697548331057,0.3363717499692499,0.4117084874707668,0.4018063448851093,0.35665110229640445
2019-06-01,0.0,0.1017785338152275,0.4651869301450526,0.202934269321551,0.4552330828826107,0.43059417325079125,0.2875116148601913
2019-07-01,0.0,0.2197005322116398,0.7646483333054849,0.2779555804784335,0.4280312151193755,0.41433817843841725,0.6998603794034071
2019-08-01,0.0,0.312315460036729,0.4135414204108211,0.3933582086731226,0.4069596876229956,0.3897034986398884,0.44276228784677774
2019-09-01,0.0,0.2686378873146434,0.8437219047230194,0.1414736396496612,0.4168594648514763,0.4440258422792773,0.36258034904586567
2019-10-01,0.0,0.4093686122075096,1.0456916741710522,0.3833917708009856,0.3852410375358082,0.39181086062040427,0.5474180777720687
2019-11-01,0.0,0.5092562284695877,0.7749846815915885,0.4876285041954252,0.3633563448121764,0.36998340231494076,0.5659542985616637
2019-12-01,0.0,0.8243234178650053,0.54396796819148,0.8326549600558389,0.29825212632306736,0.3018013264994018,0.5713148207784351
2020-01-01,0.0,1.4566786795214957,-0.0589689211139057,1.3837023716153682,0.19041267831410133,0.20946291545257367,0.5835592704140947
2020-02-01,0.0,1.5581309085090786,0.1615822422467597,1.4643528475445904,0.1762069831671959,0.19784812574235042,0.6474122325482702
2020-03-01,1.0,1.317973695801517,1.659523009364683,1.3357635960981549,0.2112271260812032,0.21660061885900384,0.8181630741983782
2020-04-01,1.0,-0.3912078545720224,6.286895400293447,-0.5807237618028037,0.5699726986318071,0.602670479948115,0.995864986494029
2020-05-01,0.0,-0.9413203033331242,7.788778905990714,-1.1733479935626447,0.6892212203890783,0.7196978940622171,0.9996325361736649
2020-06-01,0.0,-0.4487931721642776,7.539227989801226,-0.6623984821534438,0.5831267728074898,0.6199054055428692,0.9999217505508596
2020-07-01,0.0,0.2202616843327299,6.411190747102211,0.0124130312621457,0.427902671830581,0.4724754607033127,0.9999409629864628
2020-08-01,0.0,0.5502956929038145,4.817870334832508,0.1374281958757169,0.3545206168682202,0.44491303610290417,0.9979347210903955
2020-09-01,0.0,-2.508734582427372,-7.695232825803007,-1.7130439208200705,0.905775671947514,0.805700682538233,8.504602643325553e-08
2020-10-01,0.0,-3.9043534905432926,-12.35581850611117,-2.3245987897224034,0.9725884440786264,0.8771253612801019,0.433913049785251
2020-11-01,0.0,-3.2247494398862413,-9.248540465014482,-3.3661104780956035,0.9494581444602644,0.9473767379812011,1.4712657178950428e-12
2020-12-01,0.0,-2.1954300921091434,-7.248437860399552,-2.5818655472916,0.8776061399834573,0.8997080892078244,7.482229405317555e-12
2021-01-01,0.0,-0.896889501973012,-4.475265792649301,-1.014438584595739,0.6802469631261454,0.690364277425371,1.014749670123136e-05
2021-02-01,0.0,-0.1771409688986771,-1.455865039671789,-0.3101505815086772,0.5203480058974873,0.5439577299695934,0.00014183469483315886
2021-03-01,0.0,-0.2692759100736003,0.4456828191412579,-0.2477768390045468,0.5418140681496705,0.5301849304293935,0.02795322985624967
2021-04-01,0.0,0.5654273300442256,-1.0219087423971809,0.4544481053188624,0.351287314205295,0.3768787176949472,0.007964781985900756
2021-05-01,0.0,0.6597629518553838,-0.9856334607873212,0.785565662520394,0.33144528971296827,0.3106867107141072,0.017748640016595457
2021-06-01,0.0,0.5430015249354522,-0.9905152962823388,0.6111303805755733,0.3560840050612928,0.3447990221661789,0.22325650521674237
2021-07-01,0.0,0.8943444496450055,-1.198871040729709,1.0386467526180665,0.2847228583303892,0.26469771259574687,0.5948570441522727
2021-08-01,0.0,0.7917230389706307,-0.7817887762262385,0.943879467547622,0.3046756280576281,0.28140105701860973,0.7616571652641316
2021-09-01,0.0,0.2800199011585731,-1.562402305493453,0.1116140602017187,0.4142728547173959,0.4505822933990378,0.022731719103738942
2021-10-01,0.0,0.3872642180336544,-0.144522912929524,0.4481679154278191,0.3901509077834,0.37818954901247054,0.2801393873606251
2021-11-01,0.0,0.786202665476444,-1.0595336725321765,0.7819624144133128,0.3057710173905175,0.31137251300340507,0.0647796924493876
2021-12-01,0.0,1.0327730231710206,-0.628011751588882,0.939570107540879,0.25909422508384045,0.28217568051584946,0.15254615416543968
2022-01-01,0.0,1.471378850737901,-1.0513637924130834,1.3499000135177592,0.18830129480025437,0.21447768437057613,0.10918285591522355
2022-02-01,0.0,1.3037585007654298,0.0696859684762889,1.2052110478680758,0.21345175125568872,0.23692135531162148,0.04958401804369691
2022-03-01,0.0,0.9480712942140468,0.5481629720739412,0.7414001549775927,0.2745963412144745,0.3191493581618302,0.049602026998133694
2022-04-01,0.0,0.9099076989793335,0.2718993834261844,0.541204500204609,0.28176642984854205,0.3589617425057344,0.027556552012630096
2022-05-01,0.0,0.926255948469937,0.5544911369112318,0.7397024716723783,0.27868105589963477,0.3194770936493583,0.04172076680881728
2022-06-01,0.0,0.141786499207105,1.89222086020732,0.0341976365725363,0.44596583854729993,0.4676556558902796,0.42045520073303344
2022-07-01,0.0,-0.5004232389684371,2.69954750666971,-0.6290478662697508,0.5948212933769781,0.6129015533781877,0.28765248621390277
2022-08-01,0.0,-0.3156440581610681,2.3230396993436697,-0.456443815024491,0.55256371158536,0.5759626429943532,0.2721304624555609
2022-09-01,0.0,0.0079109800112428,1.824552963623116,-0.1047348396208328,0.477086951020316,0.4984598069546149,0.05488610579122665
2022-10-01,0.0,-0.4702210533207825,2.822093463815976,-0.4334567796785052,0.5879924792486148,0.5709687070973632,0.08785094863937339
2022-11-01,0.0,-0.3174860563436411,1.9915676263659456,-0.305230947908182,0.5529898010140252,0.5428735825375895,0.29474762126014853
2022-12-01,0.0,-0.0993118290592272,1.4672904547823329,-0.1408498932370372,0.5021530210724117,0.5064786363135145,0.2616401900679651
2023-01-01,0.0,-0.6520767656408452,1.701537503178488,-0.4761168354494741,0.6285112310277832,0.5802243636634429,0.1843336031294886
2023-02-01,0.0,-0.2496286507606733,0.6048833530293513,-0.0845021643489513,0.5372468349379772,0.49396751376179293,0.46711516515123686
2023-03-01,0.0,-0.2436194862369756,0.4376026541719154,-0.0621038518926006,0.5358486499739966,0.48899554662928213,0.098874816937933
2023-04-01,0.0,-0.2759351433566506,0.8829193779733643,-0.2136848126803333,0.5433605298286658,0.5226362045804993,0.120687373243601
2023-05-01,0.0,-0.2816225304191204,0.8343439938796224,-0.2051179798574066,0.5446806411122177,0.5207375560633484,0.19831656008252155
2023-06-01,0.0,-0.2704002778328029,0.3385189269322292,-0.4725864562805387,0.5420752353997652,0.5794604468856658,0.3321386603884012
2023-07-01,0.0,-0.2935652349590797,-0.6860794591865131,-0.3605453249872499,0.5474506227364366,0.5550375341275429,0.13683573489043707
2023-08-01,0.0,0.267477312350028,-1.2815784687140508,0.2920771291413421,0.4171234701938333,0.4112978903022886,0.13682007800915655
2023-09-01,0.0,-0.1593594630942081,-0.1712092338497409,-0.0434426696193496,0.5161940376807415,0.4848547662287678,0.302178289886454
2023-10-01,0.0,-0.5538713927494558,0.4103596772260116,-0.4089714227690644,0.6068151422948285,0.5656333440343239,0.35997755129912734
2023-11-01,0.0,-0.8670655524233217,1.2439689272357584,-0.7609876539787988,0.6741467417429396,0.6403104861899489,0.536940841443083
2023-12-01,0.0,-0.3457407518016959,0.1438500479680116,-0.4326619742535664,0.5595155351742641,0.5707957706867367,0.5864357824940096
2024-01-01,0.0,-0.0886948589885006,-1.1497305107364992,-0.1041781425189062,0.499669455014459,0.49833619595754397,0.1399584617540046
2024-02-01,0.0,0.1382338740249873,-0.8456302293782784,0.3249382796058624,0.44678732913341995,0.40424959993154364,0.10711621240190942
2024-03-01,0.0,0.6051033835585229,-1.758797873012617,0.598978409061374,0.3428745242274538,0.34724140525898384,0.022989611007487094
2024-04-01,0.0,0.4446395603699442,-0.937842118465732,0.6246179579780863,0.37745509868420163,0.3420977693685947,0.10673622688249561
2024-05-01,0.0,-0.1190070769643541,-0.6966414211900601,0.0433952204749007,0.5067598420413505,0.46562246552273684,0.17225120864322302
2024-06-01,0.0,-0.1863876835815339,-0.1295192658408114,-0.0965253497782653,0.522507071777131,0.49663696986300776,0.7060109976102702
2024-07-01,0.0,-0.0893638318916058,-0.2777205261277628,-0.0642386835550576,0.49982594475518316,0.4894693572125619,0.3026135316218643
2024-08-01,0.0,-0.3725440585638335,-0.1566178463664004,-0.4355209056331405,0.5656871395565125,0.5714177454636574,0.0652775308895086
2024-09-01,0.0,0.1489836586116685,0.0898671818608607,-0.0140326036426263,0.4443025137528608,0.4783333264081507,0.03464347267577384
2024-10-01,0.0,0.1292884788953096,0.0992139221653104,0.0305498151643862,0.4488570934100618,0.46846233375086543,0.10475064887781099
2024-11-01,0.0,-0.08467188114608,0.0430254147278234,-0.1275666475305811,0.49872838083919646,0.5035294510575823,0.05273895875708265
2024-12-01,0.0,0.2984305684533117,-0.2870236573770932,0.3280848175473279,0.41009900137224076,0.40357672703728126,0.06295129383221812
